RowID,OrderID,OrderDate,OrderMonthYear,Quantity,Quote,Discount,Rate,SaleAmount,CustomerName,CompanyName,Sector,Industry,City,ZipCode,State,Region,ProjectCompleteDate,DaysToComplete,ProductKey,ProductCategory,ProductSubCategory,Consultant,Manager,HourlyWage,RowCount,WageMargin
952,6885,6/19/2012,6/1/2012,4,500,0.02,125,490,Damala Bern,"Regeneron Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,Northampton,1060,MA,East,6/21/2012,2,Training - Development,Training,Market Research,Elizabeth Carter,Allen Young,52,1,0.58
953,6885,6/19/2012,6/1/2012,40,6000,0.09,150,5460,Damala Bern,"Regeneron Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,Saco,4072,Maine,East,6/19/2012,0,Consulting - Strategy,Consulting,Javascript,Abigail Young,Allen Young,50,1,0.67
954,6886,1/19/2012,1/1/2012,46,9200,0.08,200,8464,Maureen Sundaresam,Starbucks Corporation,Consumer Services,Restaurants,Citrus Heights,95610,California,West,1/20/2012,1,Development - Big Data,Development,SQL,Mason Gibson,Bob Turner,71,1,0.65
955,6912,12/10/2011,12/1/2011,14,2380,0.09,170,2165.8,Alan Flentye,"Baidu, Inc.",Technology,"Computer Software: Programming, Data Processing",Iselin,8830,New Jersey,East,12/12/2011,2,Development - .Net,Development,Java,Abigail Young,Allen Young,50,1,0.71
956,6916,6/4/2010,6/1/2010,40,8000,0.08,200,7360,Andrew Calhoun,"Discovery Communications, Inc.",Consumer Services,Television Services,Oak Forest,60452,Illinois,Central,6/8/2010,4,Development - Big Data,Development,Big Data,Emma Watson,Josh Martinez,67,1,0.67
957,6918,7/1/2011,7/1/2011,38,5700,0.01,150,5643,Erin Henry,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,Flower Mound,75028,Texas,Central,7/3/2011,2,Consulting - Business Model,Consulting,Database,Sophia Dixon,Josh Martinez,71,1,0.53
958,6947,7/19/2011,7/1/2011,9,1125,0,125,1125,Logan Jackson,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Rogers,72756,Arkansas,South,7/21/2011,2,Training - SQL,Training,.Net,Abigail Young,Frank Mitchell,50,1,0.6
959,6948,12/9/2010,12/1/2010,15,2250,0.04,150,2160,Phillip Jackson,QUALCOMM Incorporated,Technology,Radio And Television Broadcasting And Communications Equipment,Muskego,53150,Wisconsin,Central,12/10/2010,1,Consulting - Business Model,Consulting,.Net,Noah Smith,Josh Martinez,59,1,0.61
960,6950,3/26/2012,3/1/2012,4,600,0.08,150,552,Dianna Van Huff,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Hoboken,7030,New Jersey,East,3/28/2012,2,Consulting - Market Research,Consulting,Java,William Bufont,Allen Young,62,1,0.59
961,6978,12/9/2010,12/1/2010,47,7050,0.07,150,6556.5,Art Coram,Liberty Global plc,Consumer Services,Television Services,Highlands Ranch,80126,Colorado,West,12/10/2010,1,Consulting - Business Model,Consulting,Development,Elizabeth Carter,Bob Turner,52,1,0.65
962,6979,2/27/2009,2/1/2009,28,4200,0.03,150,4074,Keith Beeghly,Altera Corporation,Technology,Semiconductors,Little Rock,72209,Arkansas,South,2/28/2009,1,Consulting - Strategy,Consulting,SQL,Michael Alister,Frank Mitchell,68,1,0.55
963,6980,2/18/2010,2/1/2010,18,2880,0.05,160,2736,Ralph Hernandez,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,Lake In The Hills,60102,Illinois,Central,2/19/2010,1,Development - Java,Development,Development,Mason Gibson,Josh Martinez,71,1,0.56
964,6982,11/16/2011,11/1/2011,32,4800,0,150,4800,Dorothy Deggeller,Comcast Corporation,Consumer Services,Television Services,Romeoville,60441,Illinois,Central,11/18/2011,2,Consulting - Business Model,Consulting,Python,Abigail Young,Josh Martinez,50,1,0.67
965,6982,11/16/2011,11/1/2011,5,625,0.09,125,568.75,Dorothy Deggeller,Comcast Corporation,Consumer Services,Television Services,Saint Charles,60174,Illinois,Central,11/18/2011,2,Training - Tableau,Training,.Net,Mia Moore,Josh Martinez,51,1,0.59
966,6982,11/16/2011,11/1/2011,41,5125,0.04,125,4920,Dorothy Deggeller,Comcast Corporation,Consumer Services,Television Services,Saint Charles,60174,Illinois,Central,11/18/2011,2,Training - SQL,Training,Java,Michael Alister,Josh Martinez,68,1,0.46
967,7015,10/12/2010,10/1/2010,47,7050,0.07,150,6556.5,Matt French,"Paychex, Inc.",Consumer Services,Diversified Commercial Services,Blaine,55434,Minnesota,Central,10/14/2010,2,Consulting - Business Model,Consulting,Business Model,Sophia Dixon,Josh Martinez,71,1,0.53
968,7015,10/12/2010,10/1/2010,42,6300,0.02,150,6174,Matt French,"Paychex, Inc.",Consumer Services,Diversified Commercial Services,Blaine,55434,Minnesota,Central,10/13/2010,1,Consulting - Market Research,Consulting,Big Data,Elizabeth Carter,Josh Martinez,52,1,0.65
969,7042,1/8/2012,1/1/2012,4,500,0.07,125,465,Dean Zrebassa,Apple Inc.,Technology,Computer Manufacturing,Redondo Beach,90278,California,West,1/10/2012,2,Training - Javascript,Training,SQL,Mason Gibson,Bob Turner,71,1,0.43
970,7043,1/25/2009,1/1/2009,4,500,0.06,125,470,Giulietta Ferguson,Symantec Corporation,Technology,Computer Software: Prepackaged Software,Menlo Park,94025,California,West,1/26/2009,1,Training - SQL,Training,Python,Alexander Edison,Bob Turner,70,1,0.44
971,7072,2/4/2012,2/1/2012,29,4640,0.07,160,4315.2,Maureen Weiss,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Plum,15239,Pennsylvania,East,2/4/2012,0,Development - Java,Development,Big Data,Noah Smith,Allen Young,59,1,0.63
972,7075,10/10/2011,10/1/2011,15,3000,0.02,200,2940,Shirley Jenkins,Liberty Global plc,Consumer Services,Television Services,East Orange,7017,New Jersey,East,10/12/2011,2,Development - Big Data,Development,Development,Abigail Young,Allen Young,50,1,0.75
973,7075,10/10/2011,10/1/2011,43,6020,0.01,140,5959.8,Shirley Jenkins,Liberty Global plc,Consumer Services,Television Services,Rahway,7065,New Jersey,East,10/14/2011,4,Development - Database,Development,Business Model,Mason Gibson,Allen Young,71,1,0.49
974,7077,12/21/2011,12/1/2011,14,2380,0.04,170,2284.8,Georgia Flathmann,"Stericycle, Inc.",Basic Industries,Environmental Services,West Valley City,84120,Utah,West,12/23/2011,2,Development - .Net,Development,Scala,Ethan Bird,Bob Turner,60,1,0.65
975,7078,4/11/2010,4/1/2010,9,1530,0.01,170,1514.7,Ricardo Craven,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Lewiston,83501,Idaho,West,4/13/2010,2,Development - .Net,Development,Scala,Sophia Dixon,Bob Turner,71,1,0.58
976,7078,4/11/2010,4/1/2010,11,1760,0.1,160,1584,Ricardo Craven,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Lewiston,83501,Idaho,West,4/12/2010,1,Development - Java,Development,SQL,Michael Alister,Bob Turner,68,1,0.58
977,7078,4/11/2010,4/1/2010,16,2000,0.05,125,1900,Ricardo Craven,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Lewiston,83501,Idaho,West,4/13/2010,2,Training - Development,Training,Market Research,Liam Franklin,Bob Turner,52,1,0.58
978,7078,4/11/2010,4/1/2010,29,3625,0.02,125,3552.5,Ricardo Craven,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",Lewiston,83501,Idaho,West,4/12/2010,1,Training - SQL,Training,Market Research,Ethan Bird,Bob Turner,60,1,0.52
979,7079,2/8/2010,2/1/2010,44,5500,0.01,125,5445,Brenda Hildebrand,"Whole Foods Market, Inc.",Consumer Services,Food Chains,West Babylon,11704,New York,East,2/9/2010,1,Training - Development,Training,Market Research,Madison Hill,Allen Young,58,1,0.54
980,7079,2/8/2010,2/1/2010,18,1980,0.03,110,1920.6,Brenda Hildebrand,"Whole Foods Market, Inc.",Consumer Services,Food Chains,West Babylon,11704,New York,East,2/10/2010,2,Development - Python,Development,SQL,Jayden Hamilton,Allen Young,71,1,0.35
981,7105,6/21/2010,6/1/2010,17,2890,0.03,170,2803.3,Brian Mautz,"Analog Devices, Inc.",Technology,Semiconductors,Covington,41011,Kentucky,South,6/28/2010,7,Development - .Net,Development,Tableau,Elizabeth Carter,Frank Mitchell,52,1,0.69
982,7106,5/10/2012,5/1/2012,8,1280,0.05,160,1216,Shaun O'Brian,KLA-Tencor Corporation,Capital Goods,Electronic Components,Minnetonka Mills,55343,Minnesota,Central,5/12/2012,2,Development - Java,Development,Java,Jacob Manziel,Josh Martinez,57,1,0.64
983,7106,5/10/2012,5/1/2012,31,4650,0.01,150,4603.5,Shaun O'Brian,KLA-Tencor Corporation,Capital Goods,Electronic Components,Minnetonka Mills,55343,Minnesota,Central,5/12/2012,2,Consulting - Business Model,Consulting,Big Data,Emma Watson,Josh Martinez,67,1,0.55
984,7106,5/10/2012,5/1/2012,36,7200,0.01,200,7128,Shaun O'Brian,KLA-Tencor Corporation,Capital Goods,Electronic Components,Minnetonka Mills,55343,Minnesota,Central,5/12/2012,2,Development - Big Data,Development,Java,William Bufont,Josh Martinez,62,1,0.69
985,7107,1/4/2012,1/1/2012,3,375,0.02,125,367.5,Steve Price,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Benton,72015,Arkansas,South,1/4/2012,0,Training - SQL,Training,Market Research,Mia Moore,Frank Mitchell,51,1,0.59
986,7107,1/4/2012,1/1/2012,3,330,0.06,110,310.2,Steve Price,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Bentonville,72712,Arkansas,South,1/6/2012,2,Development - Python,Development,SQL,Jayden Hamilton,Frank Mitchell,71,1,0.35
987,7107,1/4/2012,1/1/2012,32,6400,0.1,200,5760,Steve Price,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Bentonville,72712,Arkansas,South,1/5/2012,1,Development - Big Data,Development,Business Model,Jayden Hamilton,Frank Mitchell,71,1,0.65
988,7110,8/7/2011,8/1/2011,22,2750,0.02,125,2695,Grant Jackson,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Crystal Lake,60014,Illinois,Central,8/11/2011,4,Training - Development,Training,Javascript,Emily Taylor,Josh Martinez,62,1,0.5
989,7136,3/22/2009,3/1/2009,17,2550,0.07,150,2371.5,Lena Wener,"Discovery Communications, Inc.",Consumer Services,Television Services,Council Bluffs,51503,Iowa,Central,3/24/2009,2,Consulting - Business Model,Consulting,Market Research,Emma Watson,Josh Martinez,67,1,0.55
990,7136,3/22/2009,3/1/2009,9,1800,0,200,1800,Lena Wener,"Discovery Communications, Inc.",Consumer Services,Television Services,Council Bluffs,51503,Iowa,Central,3/24/2009,2,Development - Scala,Development,Market Research,Abigail Young,Josh Martinez,50,1,0.75
991,7142,7/21/2011,7/1/2011,36,7200,0.06,200,6768,Cari Radford,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Pleasant Grove,84062,Utah,West,7/23/2011,2,Development - Scala,Development,SQL,Daniel Tusk,Bob Turner,45,1,0.78
992,7169,3/26/2010,3/1/2010,22,2750,0.05,125,2612.5,Lela Demir,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software,Southgate,48195,Michigan,Central,3/28/2010,2,Training - SQL,Training,PHP,Noah Smith,Josh Martinez,59,1,0.53
993,7169,3/26/2010,3/1/2010,30,4500,0.07,150,4185,Lela Demir,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software,Southgate,48195,Michigan,Central,3/28/2010,2,Consulting - Market Research,Consulting,Python,Isabella Douglas,Josh Martinez,75,1,0.5
994,7171,2/13/2011,2/1/2011,28,4200,0,150,4200,Andy Nguyen,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Lebanon,37087,Tennessee,South,2/15/2011,2,Consulting - Market Research,Consulting,Business Model,Sophia Dixon,Frank Mitchell,71,1,0.53
995,7171,2/13/2011,2/1/2011,17,2550,0.02,150,2499,Andy Nguyen,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Lebanon,37087,Tennessee,South,2/15/2011,2,Consulting - Market Research,Consulting,Business Logic,William Bufont,Frank Mitchell,62,1,0.59
996,7174,3/10/2012,3/1/2012,10,1250,0.06,125,1175,Thomas Ferrer,"American Airlines Group, Inc.",Transportation,Air Freight/Delivery Services,Escondido,92025,California,West,3/12/2012,2,Training - SQL,Training,Big Data,Madison Hill,Bob Turner,58,1,0.54
997,7175,2/7/2010,2/1/2010,10,1250,0.05,125,1187.5,Helen Glantz,"Applied Materials, Inc.",Technology,Semiconductors,Ozark,65721,MO,Central,2/9/2010,2,Training - Tableau,Training,.Net,Abigail Young,Josh Martinez,50,1,0.6
998,7203,1/8/2009,1/1/2009,25,4000,0.03,160,3880,Ruben Staebel,Celgene Corporation,Health Care,Major Pharmaceuticals,Edmonds,98026,Washington,West,1/10/2009,2,Development - Java,Development,Java,Jayden Hamilton,Bob Turner,71,1,0.56
999,7239,6/29/2011,6/1/2011,50,10000,0.03,200,9700,Craig Bolton,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Papillion,68046,Nebraska,Central,7/1/2011,2,Development - Big Data,Development,Business Model,Jayden Hamilton,Josh Martinez,71,1,0.65
1000,7267,8/28/2012,8/1/2012,19,3040,0.07,160,2827.2,Muhammed Kamberova,Celgene Corporation,Health Care,Major Pharmaceuticals,Oakton,22124,Virginia,South,8/28/2012,0,Development - Java,Development,SQL,William Bufont,Frank Mitchell,62,1,0.61
1001,7269,9/14/2009,9/1/2009,29,4350,0,150,4350,Muhammed Kamberova,Celgene Corporation,Health Care,Major Pharmaceuticals,Oakton,22124,Virginia,South,9/15/2009,1,Consulting - Market Research,Consulting,PHP,William Bufont,Frank Mitchell,62,1,0.59
1002,7297,9/14/2009,9/1/2009,26,3250,0.03,125,3152.5,Debra Andreadi,"Autodesk, Inc.",Technology,Computer Software: Prepackaged Software,Bennington,5201,Vermont,East,9/15/2009,1,Training - SQL,Training,SQL,Noah Smith,Allen Young,59,1,0.53
1003,7297,9/14/2009,9/1/2009,7,1050,0.08,150,966,Debra Andreadi,"Autodesk, Inc.",Technology,Computer Software: Prepackaged Software,Ridgewood,7450,New Jersey,East,9/15/2009,1,Consulting - Business Model,Consulting,PHP,William Bufont,Allen Young,62,1,0.59
1004,7297,9/14/2009,9/1/2009,4,500,0.1,125,450,Debra Andreadi,"Autodesk, Inc.",Technology,Computer Software: Prepackaged Software,Sanford,4073,Maine,East,9/15/2009,1,Training - Javascript,Training,Business Logic,Michael Alister,Allen Young,68,1,0.46
1005,7301,12/28/2010,12/1/2010,17,2550,0.06,150,2397,Logan Flashing,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,Mount Vernon,10550,New York,East,1/14/2011,17,Consulting - Market Research,Consulting,Java,Sophia Dixon,Allen Young,71,1,0.53
1006,7335,5/29/2010,5/1/2010,43,6450,0.01,150,6385.5,Maureen Jordon,Sigma-Aldrich Corporation,Consumer Durables,Specialty Chemicals,Lakeland,33801,Florida,South,6/3/2010,5,Consulting - Market Research,Consulting,Business Model,Daniel Tusk,Frank Mitchell,45,1,0.7
1007,7363,11/9/2010,11/1/2010,24,3000,0.09,125,2730,Sung Fjeld,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Monroe,71203,Louisiana,South,11/11/2010,2,Training - SQL,Training,Business Model,Mason Gibson,Frank Mitchell,71,1,0.43
1008,7364,5/8/2009,5/1/2009,15,1650,0.09,110,1501.5,Mary Caffey,NVIDIA Corporation,Technology,Semiconductors,Independence,64055,MO,Central,5/10/2009,2,Development - PHP,Development,Development,Jacob Manziel,Josh Martinez,57,1,0.48
1009,7367,6/5/2011,6/1/2011,48,5280,0.05,110,5016,Raymond Crestani,Seagate Technology.,Technology,Electronic Components,Bangor,4401,Maine,East,6/10/2011,5,Development - Python,Development,PHP,Liam Franklin,Allen Young,52,1,0.53
1010,7367,6/5/2011,6/1/2011,46,6900,0.02,150,6762,Raymond Crestani,Seagate Technology.,Technology,Electronic Components,Killingly Center,6241,Connecticut,East,6/12/2011,7,Consulting - Business Model,Consulting,Database,Madison Hill,Allen Young,58,1,0.61
1011,7398,6/1/2009,6/1/2009,6,720,0.04,120,691.2,Craig Bolton,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Roy,84067,Utah,West,6/4/2009,3,Development - Business Logic,Development,Business Logic,Jacob Manziel,Bob Turner,57,1,0.53
1012,7398,6/1/2009,6/1/2009,34,6800,0.07,200,6324,Craig Bolton,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,Roy,84067,Utah,West,6/3/2009,2,Development - Big Data,Development,Business Logic,Olivia Sullivan,Bob Turner,53,1,0.74
1013,7427,12/15/2012,12/1/2012,47,7990,0.09,170,7270.9,Ricardo Schoenberger,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,Lincoln Park,48146,Michigan,Central,12/15/2012,0,Development - .Net,Development,Tableau,Jayden Hamilton,Josh Martinez,71,1,0.58
1014,7427,12/15/2012,12/1/2012,9,1440,0.01,160,1425.6,Ricardo Schoenberger,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,Lincoln Park,48146,Michigan,Central,12/16/2012,1,Development - Java,Development,Market Research,Emily Taylor,Josh Martinez,62,1,0.61
1015,7429,5/26/2010,5/1/2010,33,4950,0.04,150,4752,Art Coram,Liberty Global plc,Consumer Services,Television Services,Hanover,17331,Pennsylvania,East,5/27/2010,1,Consulting - Business Model,Consulting,SQL,Noah Smith,Allen Young,59,1,0.61
1016,7429,5/26/2010,5/1/2010,6,750,0.09,125,682.5,Art Coram,Liberty Global plc,Consumer Services,Television Services,Hanover,17331,Pennsylvania,East,5/27/2010,1,Training - SQL,Training,Market Research,Elizabeth Carter,Allen Young,52,1,0.58
1017,7430,6/8/2010,6/1/2010,50,5500,0.05,110,5225,Barry Duston,Mylan Inc.,Health Care,Major Pharmaceuticals,Forest Park,60130,Illinois,Central,6/9/2010,1,Development - PHP,Development,Business Logic,Jayden Hamilton,Josh Martinez,71,1,0.35
1018,7431,5/1/2009,5/1/2009,33,4125,0.03,125,4001.25,Georgia Flathmann,"Stericycle, Inc.",Basic Industries,Environmental Services,West Valley City,84120,Utah,West,5/2/2009,1,Training - SQL,Training,Front End Web,Mason Gibson,Bob Turner,71,1,0.43
1019,7457,9/30/2010,9/1/2010,36,3960,0.02,110,3880.8,Eric DeCherney,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Apopka,32712,Florida,South,10/3/2010,3,Development - PHP,Development,SQL,Emily Taylor,Frank Mitchell,62,1,0.44
1020,7457,9/30/2010,9/1/2010,46,5520,0.04,120,5299.2,Eric DeCherney,Google Inc.,Technology,"Computer Software: Programming, Data Processing",Apopka,32712,Florida,South,10/2/2010,2,Development - Business Logic,Development,Python,Mia Moore,Frank Mitchell,51,1,0.58
1021,7458,4/4/2012,4/1/2012,16,2560,0.05,160,2432,Karen Jacobs,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Andover,1810,MA,East,4/6/2012,2,Development - Java,Development,.Net,Isabella Douglas,Allen Young,75,1,0.53
1022,7458,4/4/2012,4/1/2012,46,6900,0.01,150,6831,Karen Jacobs,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Easton,2334,MA,East,4/5/2012,1,Consulting - Business Model,Consulting,Business Model,Abigail Young,Allen Young,50,1,0.67
1023,7458,4/4/2012,4/1/2012,9,1350,0.06,150,1269,Karen Jacobs,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,San Francisco,94110,California,West,4/6/2012,2,Consulting - Business Model,Consulting,Market Research,William Bufont,Bob Turner,62,1,0.59
1024,7461,1/12/2009,1/1/2009,12,1500,0.05,125,1425,Greg DeCherney,"Verisk Analytics, Inc.",Technology,EDP Services,Englewood,80112,Colorado,West,1/14/2009,2,Training - Development,Training,Business Model,Abigail Young,Bob Turner,50,1,0.6
1025,7461,1/12/2009,1/1/2009,28,3080,0,110,3080,Greg DeCherney,"Verisk Analytics, Inc.",Technology,EDP Services,Englewood,80112,Colorado,West,1/16/2009,4,Development - PHP,Development,.Net,Alexander Edison,Bob Turner,70,1,0.36
1026,7461,1/12/2009,1/1/2009,44,6160,0.02,140,6036.8,Greg DeCherney,"Verisk Analytics, Inc.",Technology,EDP Services,Englewood,80112,Colorado,West,1/16/2009,4,Development - Database,Development,Business Model,Ava Wilson,Bob Turner,67,1,0.52
1027,7462,2/20/2011,2/1/2011,3,360,0.07,120,334.8,Lena McGuire,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,Appleton,54915,Wisconsin,Central,2/21/2011,1,Development - Business Logic,Development,Python,Sophia Dixon,Josh Martinez,71,1,0.41
1028,7488,5/3/2012,5/1/2012,9,1080,0.08,120,993.6,Chuck Bierner,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties,North Las Vegas,89031,Nevada,West,5/4/2012,1,Development - Business Logic,Development,Python,Michael Alister,Bob Turner,68,1,0.43
1029,7489,9/30/2010,9/1/2010,38,4750,0.01,125,4702.5,Kimberly McGrath,Celgene Corporation,Health Care,Major Pharmaceuticals,Cedar Rapids,52402,Iowa,Central,10/3/2010,3,Training - Tableau,Training,Scala,Emma Watson,Josh Martinez,67,1,0.46
